dguid,alt_geo_code,geo_level,geo_name,parent_dguid
2021A00054706065,4706065,census subdivision,"Alice Beach, Resort village (RV)",2021A00034706
2021A00054706067,4706067,census subdivision,"Holdfast, Village (VL)",2021A00034706
2021A00054706068,4706068,census subdivision,"Dilke, Village (VL)",2021A00034706
2021A00054706069,4706069,census subdivision,"Grandview Beach, Resort village (RV)",2021A00034706
2021A00054706070,4706070,census subdivision,"Longlaketon No. 219, Rural municipality (RM)",2021A00034706
2021A00054706071,4706071,census subdivision,"McKillop No. 220, Rural municipality (RM)",2021A00034706
2021A00054706072,4706072,census subdivision,"Saskatchewan Beach, Resort village (RV)",2021A00034706
2021A00054706073,4706073,census subdivision,"Bulyea, Village (VL)",2021A00034706
2021A00054706074,4706074,census subdivision,"Strasbourg, Town (T)",2021A00034706
2021A00054706075,4706075,census subdivision,"Kannata Valley, Resort village (RV)",2021A00034706
2021A00054706076,4706076,census subdivision,"Sunset Cove, Resort village (RV)",2021A00034706
2021A00054706077,4706077,census subdivision,"Silton, Village (VL)",2021A00034706
2021A00054706078,4706078,census subdivision,"Craven, Village (VL)",2021A00034706
2021A00054706079,4706079,census subdivision,"Earl Grey, Village (VL)",2021A00034706
2021A00054706080,4706080,census subdivision,"Glen Harbour, Resort village (RV)",2021A00034706
2021A00054706081,4706081,census subdivision,"North Grove, Resort village (RV)",2021A00034706
2021A00054706082,4706082,census subdivision,"Pelican Pointe, Resort village (RV)",2021A00034706
2021A00054706085,4706085,census subdivision,"Island View, Resort village (RV)",2021A00034706
2021A00054706091,4706091,census subdivision,"Cupar No. 218, Rural municipality (RM)",2021A00034706
2021A00054706092,4706092,census subdivision,"Southey, Town (T)",2021A00034706
2021A00054706093,4706093,census subdivision,"Markinch, Village (VL)",2021A00034706
2021A00054706094,4706094,census subdivision,"Cupar, Town (T)",2021A00034706
2021A00054706096,4706096,census subdivision,"Lipton No. 217, Rural municipality (RM)",2021A00034706
2021A00054706097,4706097,census subdivision,"Dysart, Village (VL)",2021A00034706
2021A00054706098,4706098,census subdivision,"Lipton, Village (VL)",2021A00034706
2021A00054706099,4706099,census subdivision,"Tullymet No. 216, Rural municipality (RM)",2021A00034706
2021A00054706809,4706809,census subdivision,"Piapot 75, Indian reserve (IRI)",2021A00034706
2021A00054706810,4706810,census subdivision,"Assiniboine 76, Indian reserve (IRI)",2021A00034706
2021A00054706811,4706811,census subdivision,"Standing Buffalo 78, Indian reserve (IRI)",2021A00034706
2021A00054706812,4706812,census subdivision,"Pasqua 79, Indian reserve (IRI)",2021A00034706
2021A00054706813,4706813,census subdivision,"Muscowpetung 80, Indian reserve (IRI)",2021A00034706
2021A00054706814,4706814,census subdivision,"Little Black Bear 84, Indian reserve (IRI)",2021A00034706
2021A00054706815,4706815,census subdivision,"Okanese 82, Indian reserve (IRI)",2021A00034706
2021A00054706816,4706816,census subdivision,"Peepeekisis 81, Indian reserve (IRI)",2021A00034706
2021A00054706818,4706818,census subdivision,"Star Blanket 83, Indian reserve (IRI)",2021A00034706
2021A00054706820,4706820,census subdivision,"Wa-Pii Moos-Toosis (White Calf) 83A, Indian reserve (IRI)",2021A00034706
2021A00054706828,4706828,census subdivision,"Star Blanket 83C, Indian reserve (IRI)",2021A00034706
2021A00054706829,4706829,census subdivision,"Treaty Four Reserve Grounds 77, Indian reserve (IRI)",2021A00034706
2021A00054706830,4706830,census subdivision,"Carry the Kettle 76-19, Indian reserve (IRI)",2021A00034706
2021A00054706831,4706831,census subdivision,"Carry the Kettle 76-110, Indian reserve (IRI)",2021A00034706
2021A00054707001,4707001,census subdivision,"Baildon No. 131, Rural municipality (RM)",2021A00034707
2021A00054707004,4707004,census subdivision,"Hillsborough No. 132, Rural municipality (RM)",2021A00034707
2021A00054707006,4707006,census subdivision,"Rodgers No. 133, Rural municipality (RM)",2021A00034707
2021A00054707008,4707008,census subdivision,"Coderre, Village (VL)",2021A00034707
2021A00054707011,4707011,census subdivision,"Shamrock No. 134, Rural municipality (RM)",2021A00034707
2021A00054707012,4707012,census subdivision,"Shamrock, Village (VL)",2021A00034707
2021A00054707014,4707014,census subdivision,"Lawtonia No. 135, Rural municipality (RM)",2021A00034707
2021A00054707016,4707016,census subdivision,"Hodgeville, Village (VL)",2021A00034707
2021A00054707018,4707018,census subdivision,"Coulee No. 136, Rural municipality (RM)",2021A00034707
2021A00054707020,4707020,census subdivision,"Beaver Flat, Resort village (RV)",2021A00034707
2021A00054707021,4707021,census subdivision,"Excelsior No. 166, Rural municipality (RM)",2021A00034707
2021A00054707022,4707022,census subdivision,"Waldeck, Village (VL)",2021A00034707
2021A00054707023,4707023,census subdivision,"Rush Lake, Village (VL)",2021A00034707
2021A00054707024,4707024,census subdivision,"Morse No. 165, Rural municipality (RM)",2021A00034707
2021A00054707026,4707026,census subdivision,"Herbert, Town (T)",2021A00034707
2021A00054707027,4707027,census subdivision,"Morse, Town (T)",2021A00034707
2021A00054707028,4707028,census subdivision,"Ernfold, Village (VL)",2021A00034707
2021A00054707029,4707029,census subdivision,"Chaplin No. 164, Rural municipality (RM)",2021A00034707
2021A00054707031,4707031,census subdivision,"Chaplin, Village (VL)",2021A00034707
2021A00054707032,4707032,census subdivision,"Wheatlands No. 163, Rural municipality (RM)",2021A00034707
2021A00054707034,4707034,census subdivision,"Mortlach, Village (VL)",2021A00034707
2021A00054707036,4707036,census subdivision,"Caron No. 162, Rural municipality (RM)",2021A00034707
2021A00054707037,4707037,census subdivision,"Caronport, Village (VL)",2021A00034707
2021A00054707038,4707038,census subdivision,"Moose Jaw No. 161, Rural municipality (RM)",2021A00034707
2021A00054707039,4707039,census subdivision,"Moose Jaw, City (CY)",2021A00034707
2021A00054707042,4707042,census subdivision,"Marquis No. 191, Rural municipality (RM)",2021A00034707
2021A00054707043,4707043,census subdivision,"Tuxford, Village (VL)",2021A00034707
2021A00054707044,4707044,census subdivision,"Marquis, Village (VL)",2021A00034707
2021A00054707045,4707045,census subdivision,"Sun Valley, Resort village (RV)",2021A00034707
2021A00054707047,4707047,census subdivision,"Eyebrow No. 193, Rural municipality (RM)",2021A00034707
2021A00054707048,4707048,census subdivision,"Brownlee, Village (VL)",2021A00034707
2021A00054707049,4707049,census subdivision,"Eyebrow, Village (VL)",2021A00034707
2021A00054707051,4707051,census subdivision,"South Lake, Resort village (RV)",2021A00034707
2021A00054707053,4707053,census subdivision,"Enfield No. 194, Rural municipality (RM)",2021A00034707
2021A00054707054,4707054,census subdivision,"Central Butte, Town (T)",2021A00034707
2021A00054707058,4707058,census subdivision,"Canaan No. 225, Rural municipality (RM)",2021A00034707
2021A00054707059,4707059,census subdivision,"Lucky Lake, Village (VL)",2021A00034707
2021A00054707062,4707062,census subdivision,"Beechy, Village (VL)",2021A00034707
2021A00054707063,4707063,census subdivision,"Victory No. 226, Rural municipality (RM)",2021A00034707
2021A00054707066,4707066,census subdivision,"King George No. 256, Rural municipality (RM)",2021A00034707
2021A00054707067,4707067,census subdivision,"Coteau No. 255, Rural municipality (RM)",2021A00034707
2021A00054707068,4707068,census subdivision,"Coteau Beach, Resort village (RV)",2021A00034707
2021A00054707071,4707071,census subdivision,"Maple Bush No. 224, Rural municipality (RM)",2021A00034707
2021A00054707072,4707072,census subdivision,"Riverhurst, Village (VL)",2021A00034707
2021A00054707074,4707074,census subdivision,"Mistusinne, Resort village (RV)",2021A00034707
2021A00054707076,4707076,census subdivision,"Huron No. 223, Rural municipality (RM)",2021A00034707
2021A00054707077,4707077,census subdivision,"Tugaske, Village (VL)",2021A00034707
2021A00054707091,4707091,census subdivision,"Craik No. 222, Rural municipality (RM)",2021A00034707
2021A00054707092,4707092,census subdivision,"Craik, Town (T)",2021A00034707
2021A00054707093,4707093,census subdivision,"Aylesbury, Village (VL)",2021A00034707
2021A00054708001,4708001,census subdivision,"Swift Current No. 137, Rural municipality (RM)",2021A00034708
2021A00054708004,4708004,census subdivision,"Swift Current, City (CY)",2021A00034708
2021A00054708006,4708006,census subdivision,"Webb No. 138, Rural municipality (RM)",2021A00034708
2021A00054708008,4708008,census subdivision,"Webb, Village (VL)",2021A00034708
2021A00054708009,4708009,census subdivision,"Gull Lake No. 139, Rural municipality (RM)",2021A00034708
2021A00054708011,4708011,census subdivision,"Gull Lake, Town (T)",2021A00034708
2021A00054708012,4708012,census subdivision,"Tompkins, Village (VL)",2021A00034708
2021A00054708016,4708016,census subdivision,"Big Stick No. 141, Rural municipality (RM)",2021A00034708
2021A00054708018,4708018,census subdivision,"Golden Prairie, Village (VL)",2021A00034708
2021A00054708021,4708021,census subdivision,"Enterprise No. 142, Rural municipality (RM)",2021A00034708
2021A00054708022,4708022,census subdivision,"Richmound, Village (VL)",2021A00034708
2021A00054708024,4708024,census subdivision,"Fox Valley No. 171, Rural municipality (RM)",2021A00034708
2021A00054708026,4708026,census subdivision,"Fox Valley, Village (VL)",2021A00034708
2021A00054708028,4708028,census subdivision,"Pittville No. 169, Rural municipality (RM)",2021A00034708
2021A00054708029,4708029,census subdivision,"Hazlet, Village (VL)",2021A00034708
2021A00054708031,4708031,census subdivision,"Riverside No. 168, Rural municipality (RM)",2021A00034708
2021A00054708032,4708032,census subdivision,"Cabri, Town (T)",2021A00034708
2021A00054708034,4708034,census subdivision,"Pennant, Village (VL)",2021A00034708
2021A00054708036,4708036,census subdivision,"Success, Village (VL)",2021A00034708
2021A00054708038,4708038,census subdivision,"Saskatchewan Landing No. 167, Rural municipality (RM)",2021A00034708
2021A00054708039,4708039,census subdivision,"Stewart Valley, Village (VL)",2021A00034708
2021A00054708042,4708042,census subdivision,"Lacadena No. 228, Rural municipality (RM)",2021A00034708
2021A00054708044,4708044,census subdivision,"Kyle, Town (T)",2021A00034708
2021A00054708046,4708046,census subdivision,"Miry Creek No. 229, Rural municipality (RM)",2021A00034708
2021A00054708048,4708048,census subdivision,"Abbey, Village (VL)",2021A00034708
2021A00054708049,4708049,census subdivision,"Lancer, Village (VL)",2021A00034708
2021A00054708053,4708053,census subdivision,"Clinworth No. 230, Rural municipality (RM)",2021A00034708
2021A00054708054,4708054,census subdivision,"Sceptre, Village (VL)",2021A00034708
2021A00054708056,4708056,census subdivision,"Happyland No. 231, Rural municipality (RM)",2021A00034708
2021A00054708057,4708057,census subdivision,"Prelate, Village (VL)",2021A00034708
2021A00054708058,4708058,census subdivision,"Leader, Town (T)",2021A00034708
2021A00054708059,4708059,census subdivision,"Mendham, Village (VL)",2021A00034708
2021A00054708061,4708061,census subdivision,"Deer Forks No. 232, Rural municipality (RM)",2021A00034708
2021A00054708062,4708062,census subdivision,"Burstall, Town (T)",2021A00034708
2021A00054708065,4708065,census subdivision,"Chesterfield No. 261, Rural municipality (RM)",2021A00034708
2021A00054708068,4708068,census subdivision,"Eatonia, Town (T)",2021A00034708
2021A00054708071,4708071,census subdivision,"Newcombe No. 260, Rural municipality (RM)",2021A00034708
2021A00054708074,4708074,census subdivision,"Snipe Lake No. 259, Rural municipality (RM)",2021A00034708
2021A00054708076,4708076,census subdivision,"Eston, Town (T)",2021A00034708
2021A00054708092,4708092,census subdivision,"Monet No. 257, Rural municipality (RM)",2021A00034708
2021A00054708094,4708094,census subdivision,"Elrose, Town (T)",2021A00034708
2021A00054709001,4709001,census subdivision,"Calder No. 241, Rural municipality (RM)",2021A00034709
2021A00054709002,4709002,census subdivision,"Calder, Village (VL)",2021A00034709
2021A00054709006,4709006,census subdivision,"Wallace No. 243, Rural municipality (RM)",2021A00034709
2021A00054709009,4709009,census subdivision,"Rhein, Village (VL)",2021A00034709
2021A00054709011,4709011,census subdivision,"Orkney No. 244, Rural municipality (RM)",2021A00034709
2021A00054709012,4709012,census subdivision,"Yorkton, City (CY)",2021A00034709
2021A00054709014,4709014,census subdivision,"Ebenezer, Village (VL)",2021A00034709
2021A00054709016,4709016,census subdivision,"Springside, Town (T)",2021A00034709
2021A00054709019,4709019,census subdivision,"Garry No. 245, Rural municipality (RM)",2021A00034709
2021A00054709023,4709023,census subdivision,"Insinger No. 275, Rural municipality (RM)",2021A00034709
2021A00054709024,4709024,census subdivision,"Sheho, Village (VL)",2021A00034709
2021A00054709028,4709028,census subdivision,"Theodore, Village (VL)",2021A00034709
2021A00054709029,4709029,census subdivision,"Good Lake No. 274, Rural municipality (RM)",2021A00034709
2021A00054709032,4709032,census subdivision,"Canora, Town (T)",2021A00034709
2021A00054709033,4709033,census subdivision,"Sliding Hills No. 273, Rural municipality (RM)",2021A00034709
2021A00054709037,4709037,census subdivision,"Cote No. 271, Rural municipality (RM)",2021A00034709
2021A00054709038,4709038,census subdivision,"Togo, Village (VL)",2021A00034709
2021A00054709039,4709039,census subdivision,"Kamsack, Town (T)",2021A00034709
2021A00054709042,4709042,census subdivision,"St. Philips No. 301, Rural municipality (RM)",2021A00034709
2021A00054709044,4709044,census subdivision,"Pelly, Village (VL)",2021A00034709
2021A00054709046,4709046,census subdivision,"Keys No. 303, Rural municipality (RM)",2021A00034709
2021A00054709049,4709049,census subdivision,"Buchanan No. 304, Rural municipality (RM)",2021A00034709
2021A00054709053,4709053,census subdivision,"Buchanan, Village (VL)",2021A00034709
2021A00054709054,4709054,census subdivision,"Invermay No. 305, Rural municipality (RM)",2021A00034709
2021A00054709056,4709056,census subdivision,"Rama, Village (VL)",2021A00034709
2021A00054709058,4709058,census subdivision,"Invermay, Village (VL)",2021A00034709
2021A00054709060,4709060,census subdivision,"Hazel Dell No. 335, Rural municipality (RM)",2021A00034709
2021A00054709061,4709061,census subdivision,"Lintlaw, Village (VL)",2021A00034709
2021A00054709062,4709062,census subdivision,"Preeceville No. 334, Rural municipality (RM)",2021A00034709
2021A00054709064,4709064,census subdivision,"Preeceville, Town (T)",2021A00034709
2021A00054709065,4709065,census subdivision,"Endeavour, Village (VL)",2021A00034709
2021A00054709066,4709066,census subdivision,"Sturgis, Town (T)",2021A00034709
2021A00054709067,4709067,census subdivision,"Clayton No. 333, Rural municipality (RM)",2021A00034709
2021A00054709069,4709069,census subdivision,"Stenen, Village (VL)",2021A00034709
2021A00054709071,4709071,census subdivision,"Hyas, Village (VL)",2021A00034709
2021A00054709072,4709072,census subdivision,"Norquay, Town (T)",2021A00034709
2021A00054709075,4709075,census subdivision,"Livingston No. 331, Rural municipality (RM)",2021A00034709
